shipment_id,goods_shipped,goods_shipped_query,hs_code_6_digit,predicted_hs_code,rerank_score,distance,match_rank,top_hs_codes,expected_in_index,is_semantic_outlier,semantic_outlier_reason
4a6d908ce6cc5ec2aeee1c60141ff69c8fc7d06303d39823555dbd8b616ed396,RED PEPPER PODWER,red pepper podwer,71220,90412.0,-7.3607659339904785,0.50701,,"[""090412"", ""090411"", ""090421"", ""090422"", ""070960""]",True,True,hs_code_mismatch
7113e240129c42797b1aad779ce81ddcc19f8b1af37438fd7798c166ef33e4af,ORGANIC DRIED PORCINI MUSHROOMS HS: 07 12 20,organic dried porcini mushrooms hs,71220,71231.0,-3.3833563327789307,0.39514792,,"[""071231"", ""071234"", ""071239"", ""071151"", ""071159""]",True,True,hs_code_mismatch
4f9e74f1499cf6ea09ae63aac14b0673a95ede5836741562696d554dbb343ec6,TOASTED MINCED GARLIC,toasted minced garlic,71220,70320.0,-7.2473602294921875,0.39244956,,"[""070320"", ""070390"", ""071080"", ""070310"", ""071040""]",True,True,hs_code_mismatch
699d491d23e2bb120b733a259f1d17d9bedaf4a57c02f4bb5c88f89b8c84ea19,"FD GARLIC 1/8"" P. O. NO.: 20210041800 FD WHITE O NION 1/4"" P. O. NO.: 20210041546 THIS SHIPMENT C ONTAINS NO SOLID WOOD PACKING MATERIALS",fd garlic p o no fd white o nion p o no,71220,70320.0,-7.1349711418151855,0.4625585,,"[""070320"", ""100840"", ""070310"", ""090710"", ""090720""]",True,True,hs_code_mismatch
8df002e5c3722e9628e095fff8f388cb92b163121991207f42c4d294fd395355,TOASTED MINCED GARLIC 8-20 MESH 25MTS/1000CAR TONS 1000CARTONS ON 20 PALLETS,toasted minced garlic mesh car on,71220,70320.0,-10.33170223236084,0.5472037,,"[""070320"", ""090720"", ""070310"", ""090832"", ""071040""]",True,True,hs_code_mismatch
f24ba1c7895069d24dfb6bfe30893ddb5352acf147d725e15f6c9f81bf9c8eb3,TOASTED MINCED GARLIC,toasted minced garlic,71220,70320.0,-7.2473602294921875,0.39244956,,"[""070320"", ""070390"", ""071080"", ""070310"", ""071040""]",True,True,hs_code_mismatch
1170e9d0778486e453a87bf2c24924fe78a4bfd7069d3d1a542b619cfe751b64,"CLOTHING SHIPPER WEIGHT LOAD AND COUNT. SAID THE INVOICE MEN PANTS WITH 1, 889 BOXES. TOTAL BULTOS: 01, 889 UNIDADES: 21, 855. 00. LEEWRANGLER-NI1220-650 SEW INVOICE 023439OJF. ON BOARD 12/13/2020.",clothing said men pants with total bultos unidades leewrangler ni sew ojf,71220,100410.0,-11.359502792358398,0.7128625,,"[""100410"", ""100821"", ""100710"", ""120729"", ""120721""]",True,True,hs_code_mismatch
568be2a12efe7b9d25e6a2e32ba563ca213f0da7b56516b54496920bb45778bb,TOASTED ONION GRANULATED IRR,toasted onion granulated irr,71220,70310.0,-10.128340721130373,0.5356063,,"[""070310"", ""071090"", ""071080"", ""070390"", ""071040""]",True,True,hs_code_mismatch
e2cba23b3b4a45f8a5c06680ebfb9d29938ede20403179dadcd6737037e0cd47,DEHYDRATED WHITE CAULIFLOWER FLAKES,dehydrated white cauliflower flakes,71220,110520.0,-3.3044888973236084,0.5306278,,"[""110520"", ""070410"", ""070420"", ""110610"", ""070390""]",True,True,hs_code_mismatch
085da9da5a2f4d2a17ad1999c0c7ac216800c0f01b3a5652e30c23b5c97deb25,"CLOTHING SHIPPER WEIGHT LOAD AND COUNT. SAID THE INVOICE MEN PANTS WITH 1933 CARTONS TOTAL BULTOS: 1, 933 TOTAL UNITS SHIPPED: 23, 904. 00 LEEWRANGLER-NI0221-078 LUW INVOICE 023741-023789OJF. ON BOARD 01/08/2021.",clothing said men pants with total bultos total units shipped leewrangler ni,71220,70390.0,-11.327937126159668,0.72217655,,"[""070390"", ""100829"", ""090240"", ""100821"", ""120729""]",True,True,hs_code_mismatch
a5198741892eb1ceb671a82cc64256ccb6b0e8f13cd578541d5b01d8d8567102,TOASTED GARLIC MINCED TOASTED GARLIC GRANULAT ED TOASTED GARLIC POWDER,toasted garlic minced toasted garlic granulat ed toasted garlic powder,71220,70320.0,-5.404668807983398,0.48741055,,"[""070320"", ""090812"", ""090720"", ""090620"", ""070310""]",True,True,hs_code_mismatch
bd4567c635327fa1f188ffb271458654476bbc1a0710a533a825254fe7b42ad1,GARLIC POWDERGARLIC GRANULESONION POWDER ONIO N GRANULESONION MINCEDONION CHOPPED,garlic powdergarlic granulesonion powder onio n granulesonion mincedonion chopped,71220,90812.0,-9.92927360534668,0.5928209,,"[""090812"", ""070320"", ""090720"", ""090811"", ""070410""]",True,True,hs_code_mismatch
c19c6d2a06ad93694473851aa141046f033a8aa6618ab978b45d6b1ef81c56e6,"IQF WHITE ONION BLANCHED 3/8"" DICED ORGANIC P O#2023-00-98253 TEMP: -18'C VENT: CLOSED",iqf white onion blanched diced organic p o temp c vent closed,71220,70310.0,-10.910748481750488,0.52093756,,"[""070310"", ""070320"", ""070390"", ""071080"", ""070410""]",True,True,hs_code_mismatch
ba1af52dc96ef7a161583ff9d670f0789656c63523c886c2689a79cd10b77fd0,ROASTED ONION MINCED,roasted onion minced,71220,70310.0,-7.378358364105225,0.40539104,,"[""070310"", ""071080"", ""070390"", ""070320"", ""071040""]",True,True,hs_code_mismatch
7b53c1027e9bf3dee072bb146ab385a40eb0e9449fd61e56b74e095c92493cd1,GARLIC POWDER TOASTED,garlic powder toasted,71220,70320.0,-5.513825416564941,0.45232666,,"[""070320"", ""090812"", ""090620"", ""090720"", ""070310""]",True,True,hs_code_mismatch
59bc7296ad67addbf4132aa8153b10ad8f1a671df772231e02d19b777dc96372,TOASTED ONION MINCED IRR PO.: 5587-6,toasted onion minced irr,71220,70310.0,-9.703073501586914,0.4830103,,"[""070310"", ""070320"", ""070390"", ""071080"", ""071040""]",True,True,hs_code_mismatch
1914586112a95a95510d374255c2231770eaa0d92edbc3481fe4a7ee9103ff9a,DRIED SPICES,dried spices,71220,90421.0,1.2726279497146606,0.46598005,,"[""090421"", ""071339"", ""070320"", ""091091"", ""070310""]",True,True,hs_code_mismatch
e64ad50547aca50955473bb30bb1fb96a4cc34e0893e197aa0e2e17102d4cc41,GARLIC POWDER TOASTED PO10966 LOT10966-1783 IALS,garlic powder toasted ials,71220,70320.0,-7.743079662322998,0.4238943,,"[""070320"", ""090720"", ""070410"", ""070310"", ""070390""]",True,True,hs_code_mismatch
4d73357331d75571cad33900c5717bc038ced780aaae23dc4e0df4688c3616cd,GARLIC WHITE MINCED,garlic white minced,71220,70320.0,-0.2867822647094726,0.33913982,,"[""070320"", ""070410"", ""070390"", ""070310"", ""090710""]",True,True,hs_code_mismatch
a86a76c4f24bc30421f53073a749c6710e94d9cb9a7d1c32bfdee832d7613418,DEHYDRATED BROCCOLI DEHYDRATED WHITE CABBAGE,dehydrated broccoli dehydrated white cabbage,71220,70490.0,-6.218694686889648,0.4002998,,"[""070490"", ""070410"", ""070420"", ""071080"", ""070390""]",True,True,hs_code_mismatch
f4334acfba8e31f76ed1ad56a4ea67b065ae68aae25980a32542998b99d2334e,"TOTAL PACKAGES: - 1040 NOS. (ONE THOUSAND AND FORTY PACKAG ES ONLY) DEHYDRATED WHITE ON ION POWDER (26. 00 MT) NETT H S CODE: - 07122000 LOT NO: - 3 1375-31627-1 PACKING: - 25 K G HDPE BAG IN TO ONE CARTON TOTAL BOX: - 1040 NOS. TOTAL PACKAGES: - 1040 NOS. MFG D ATE: - JUY-2022 EXPY DATE: - DEC-2024 TOTAL NET WT.: - 26. 000 MT, GROSS WT.: - 27. 352 MT INVOICE NO. & DATE: SF/11/ 2022-23 & 18/07/2022 GOOD OF ORIGIN: INDIA SHIPPING BIL L NO.: 2922166 FREIGHT PREPA ID -PLACE OF FINAL DESTINATI ON AUSTRIA (MUNDRA TO HAMBUR G BY SEA ENROUTE TO AUSTRIA BY ROAD.)",total packages nos one thousand forty packag es only dehydrated white on,71220,81310.0,-11.028541564941406,0.64288694,,"[""081310"", ""090210"", ""090230"", ""090220"", ""080111""]",True,True,hs_code_mismatch
676ac37ab7a5fc974dd19bb3dc5b193b1d82c46c0e4c81dd82010a03bcb8fd6a,ROASTED ONION MINCED,roasted onion minced,71220,70310.0,-7.378358364105225,0.40539104,,"[""070310"", ""071080"", ""070390"", ""070320"", ""071040""]",True,True,hs_code_mismatch
65a380a1c5d292a3ec3886a24e7a626f92d049f7cf9cac3d11303a57829287ec,30# IQF SLICED WHITE 30# IQF SLICED WHITE ONION 8-10MM # P22966 30LBS PER CARTON VENT CLOSED CONTENTS . REEFER SET AT -18. 0 C.,iqf sliced white iqf sliced white onion mm p per vent closed,71220,70310.0,-11.022909164428713,0.6195243,,"[""070310"", ""070320"", ""070390"", ""071090"", ""071080""]",True,True,hs_code_mismatch
62b38065b772ac81666f82cd73442da8e11db2de76912d508f7b546a40a6c741,DRIED SPICES,dried spices,71220,90421.0,1.2726279497146606,0.46598005,,"[""090421"", ""071339"", ""070320"", ""091091"", ""070310""]",True,True,hs_code_mismatch
5c5d2c2451cbeb3abb85c81564fe218825db4728bb7340f15e8eda165a77d423,ROASTED ONION CHOPPED CRUSHED CHILI CRUSHED C.,roasted onion chopped crushed chili crushed c,71220,90422.0,-0.7498546838760376,0.48820317,,"[""090422"", ""090421"", ""090412"", ""090411"", ""070310""]",True,True,hs_code_mismatch
016f77e05ff1d7b193cc57323a93b2e0ca91516998698ed7524abc8bef975d67,GARLIC GRANULATED STD( CTNS) GARLIC POWDER STD( CTNS) GARLIC POWDER IRRA( CTNS) ONION POWDER STD( CTNS) ONION POWDER IRRA( CTNS),garlic granulated std ctns garlic powder std ctns garlic powder irra ctns,71220,70320.0,-7.714145660400391,0.5017805,,"[""070320"", ""090422"", ""090720"", ""090922"", ""070310""]",True,True,hs_code_mismatch
f6086b833f92b4e07facebcb60e0e3856cd4aa699037424cf631a3c5f40379a9,ROASTED GARLIC POWDER STD,roasted garlic powder std,71220,70320.0,-8.96631145477295,0.48171186,,"[""070320"", ""090922"", ""090720"", ""070410"", ""070310""]",True,True,hs_code_mismatch
522c460fad97b0046ced688f475e28a967121b182dd8e02aab4b165e330f0910,"01X40 HC FCL SAID TO CONTAIN TOTAL 1000 (ONE THOUSAND) PACK AGES DEHYDRATED WHITE ONION P OWDER NET WEIGHT OF EACH BOX: 25. 000 KGS GROSS WEIGHT OF EACH BOX: 26. 000 KGS H. S. COD E: 07122000 INVOICE NO.: MD/ EXP-027/23-24, DT. 01. 05. 2023 S. BILL NO.: 9715373, DT. 02. 0 5. 2023 TOTAL GROSS WT.: 26000. 00 KGS TOTAL NET WT.: 25000. 00 KGS FREIGHT PREPAID",x hc fcl said to contain total one thousand pack ages dehydrated,71220,81310.0,-11.138315200805664,0.73109967,,"[""081310"", ""090210"", ""090220"", ""090230"", ""110900""]",True,True,hs_code_mismatch
9f996e0728a1fb8b391bb29cae9a2ef9f66646a23e1e99291af210580a05c9a2,DEHYDRATED TOASTED GARLIC GRANULES FDA NO 10.,dehydrated toasted garlic granules fda no,71220,70320.0,-10.913639068603516,0.5029232,,"[""070320"", ""071029"", ""090720"", ""070390"", ""071140""]",True,True,hs_code_mismatch
a9ac200d6eafb13b1f5cf5ef78a53a351d6256d964be6b387b20b402ff498315,"CLOTHING SHIPPER WEIGHT LOAD AND COUNT. SAID THE INVOICE EN PANTS, JACKET 100% COTTON AND WOMAN PANTS WITH 1, 706 BOXES. TOTAL BULTOS: 1, 706 UNIDADES: 20, 976. LEEWRANGLER-NI0920-449 EL PASO INVOICE 022905OJF. ON BOARD 09/2202020.",clothing said pants jacket cotton woman pants with total bultos unidades leewrangler,71220,70390.0,-11.351823806762695,0.7006186,,"[""070390"", ""120729"", ""120721"", ""070310"", ""091099""]",True,True,hs_code_mismatch
e99237dfdde28a5f85ffe2f9141ffd0c80234dff026e54cff01d459edc530e45,CORRUGATED WHITE BOX WITH LID 7PALLETS=188 C ARTONS,corrugated white with lid c artons,71220,80719.0,-11.346183776855469,0.7394686,,"[""080719"", ""121010"", ""110422"", ""110412"", ""110419""]",True,True,hs_code_mismatch
e7402b64fb99e7f7361f1646145ce8694555ef924b14d27e0abe85e9632891d4,"CLOTHING SHIPPER WEIGHT LOAD AND COUNT. SAID THE INVOICE MEN PANTS 100% COTTON WITH 1, 751 BOXES. TOTAL BOXES SHIPPED: 1, 751 TOTAL UNITS SHIPPED: 22, 970. LEEWRANGLER-NI1020-485 SEW INVOICE 023005OJF. ON BOARD 10/07/2020.",clothing said men pants cotton with total shipped total units shipped leewrangler,71220,70390.0,-11.076382637023926,0.71360826,,"[""070390"", ""120729"", ""120721"", ""090220"", ""090210""]",True,True,hs_code_mismatch
8e5b2d68ce304f63ec722010f461bb62671996d095a88e280f2e6d7eb4b90ff5,CHEMISE COL BORD-COTES MA: BOX6: 15/11/202 TEE-SHIRT: BOX4: 12/11/2021,chemise col bord cotes ma tee shirt,71220,100810.0,-11.428167343139648,0.7251766,,"[""100810"", ""110610"", ""080111"", ""110630"", ""071350""]",True,True,hs_code_mismatch
7e44b5a4b4001a1d45ffd7f561b649af4148d285596589d573384a0eefe1172e,"CLOTHING SHIPPER WEIGHT LOAD AND COUNT. SAID THE INVOICE MEN PANTS, JACKET, VEST, SHORT, AND WOMAN PANTS, SHORT WITH 1, 646 BOXES. TOTAL BULTOS: 1, 646 UNIDADES: 21, 487. 00. LEEWRANGLER-NI0321-176 EPW INVOICE 024085OJF. ON BOARD 03/21/2021.",clothing said men pants jacket vest short woman pants short with total,71220,90121.0,-11.399054527282717,0.8324182,,"[""090121"", ""071333"", ""100710"", ""071310"", ""071320""]",True,True,hs_code_mismatch
ee65b4aea57eef9395765369bd615aefe7d26f77a3e1844edd8f36c90a86c548,"CLOTHING SHIPPER WEIGHT LOAD AND COUNT. SAID THE INVOICE MEN PANTS WITH 1, 760 BOXES TOTAL BULTOS: 1, 760 UNIDADES: 22, 054. 00 LEEWRANGLER-NI0621-340 SEW INVOICE 000333OJF. ON BOARD 06/27/2021.",clothing said men pants with total bultos unidades leewrangler ni sew ojf,71220,100410.0,-11.359502792358398,0.7128625,,"[""100410"", ""100821"", ""100710"", ""120729"", ""120721""]",True,True,hs_code_mismatch
053a95b66b88fca0cb90b959fedda6b3bbdc93905f1d44a34ce201a75225db26,TOASTED MINCED GARLIC,toasted minced garlic,71220,70320.0,-7.2473602294921875,0.39244956,,"[""070320"", ""070390"", ""071080"", ""070310"", ""071040""]",True,True,hs_code_mismatch
a7c8073a42fc6361546d56baff4b2c8d007e463ef435daf08a85a8c960c12caf,TOASTED GARLIC FLAKES TOASTED GARLIC MINCED TOASTED GARLIC POWDER TOASTED GARLIC GRAN ULATED,toasted garlic flakes toasted garlic minced toasted garlic powder toasted garlic gran,71220,70320.0,-3.743601322174072,0.47894228,,"[""070320"", ""090720"", ""110630"", ""070310"", ""070390""]",True,True,hs_code_mismatch
6f6be7c3d8c02fd80b06a73ed1216c1b9fee8f124a5f138e188d4122864f375f,"AD RED BELL PEPPER -8+40 AD RED BELL PEPPER - 20+60 AD GREEN BELL PEPPER -16+40 AD GREEN BE LL PEPPER -20+60 AD GREEN BELL PEPPER FLAKES 3/8"" AD RED BELL PEPPER -8+40 AD GREEN BELL P EPPER FLAKES 1/4"" AD ONION CHOPPED, TOASTED A D GREEN CHILI POWDER-40 THE GOODS THAT ARE T HE SUBJECT OF THIS BILL OF LADING ARE SUBJECT TO A LIEN IN FAVOR OF WELLS FARGO BANK, N. A. CY/DOOR",ad red bell pepper ad red bell pepper ad green bell pepper,71220,90421.0,-9.384639739990234,0.6105654,,"[""090421"", ""070960"", ""090412"", ""090422"", ""090411""]",True,True,hs_code_mismatch
530b7f6f5756038e63d484217962046fd796c8ebedfe5b3e3b620422d2dc1656,1X40HQ TOTAL PACKAGE 1025 ROASTED ONION GRANULES 91 CART ONS EACH ARE CONTAINING TWO PO LY BAG COVER BY FOIL BAG OF 24. 950 KGS NET ROASTED ONION POWDER 364 CARTONS EACH ARE CO NTAINING TWO POLY BAG COVER B Y FOIL BAG OF 24. 950 KGS NET ROASTEDONION MINCED 570 CARTO NS EACH ARE CONTAINING TWO POL Y BAG COVER BY FOIL BAG OF 1 9. 950 KGS NET INVOICE NO: RDRI 037/2021-2022 DATE: 11/01/202 2 S. B. NUMBER: 7427044 DATE: 12 /01/2022 TOTAL GROSS WEIGHT: 24073. 350 KGS TOTAL NET WEIGH T: 22723. 750 KGS FREIGHT PRE PAID APPLICABLE FREE TIME 4 DAYS DEMURRAGE AT (PORT OF DI SCHARGE / PLACE OF DELIVERY),x hq total package roasted onion granules cart ons each are containing,71220,70310.0,-10.790449142456056,0.60636485,,"[""070310"", ""071090"", ""070420"", ""070390"", ""071140""]",True,True,hs_code_mismatch
978541a96a1f6c012ee092822c7480bfddf67063048eda451e6060398660cce1,LAMINATED PL14-ET15,laminated pl et,71220,71021.0,-11.356698989868164,0.68867725,,"[""071021"", ""071310"", ""110423"", ""110422"", ""071320""]",True,True,hs_code_mismatch
5174892c699bf7b606d344a1a84a8b31ff14a75cd54aeb6a63ba8e4a8b202fd5,TOASTED MINCED GARLIC,toasted minced garlic,71220,70320.0,-7.2473602294921875,0.39244956,,"[""070320"", ""070390"", ""071080"", ""070310"", ""071040""]",True,True,hs_code_mismatch
2b1a8e5e5a569d372812cd6e2e35e433dc0c20441ace9c85bf237df8a42050f8,FREEZE DRIED MINCED GARLIC,freeze dried minced garlic,71220,70320.0,-3.570894241333008,0.35343862,,"[""070320"", ""071080"", ""071090"", ""071040"", ""070310""]",True,True,hs_code_mismatch
9a13205b8d73c4d047b604b9d3c48d801060bc9bc525b8652cbf54750e88675b,NON PALLETIZED CARGO NO WOODE N PALLETS TOTAL 600 CARTON BO X (SIX HUNDRED ONLY) DEHYDRAT ED WHITE ONION POWDER H. S. C ODE: - 07122000 LOT NO.: - RD /DWOP/30042023 PACKAGING: 20 KG ALUMINUM FOIL BAG LOADED INTO CARTON BOX TOTAL BOX: - 600 NOS. MFG DATE: - APRIL 2 023 EXP DATE: - MARCH 2025 TOTAL NET WT: 12000 KGS TOT AL GT WT: 12600 KGS INVOICE NO.: RD/2023-24/022 DATE: 08 /05/2023 GOOD OF ORIGIN: I NDIA SHIPPING BILL NO.: 99263 07 & DATE: 10. 05. 2023,non palletized cargo no woode n total bo x six hundred only,71220,90210.0,-11.421382904052734,0.63509405,,"[""090210"", ""090220"", ""080292"", ""080291"", ""080232""]",True,True,hs_code_mismatch
b8df6f237564d52cfe73044532e00d3d6cfe31c7719a93f1426fec48466d6b47,TOASTED GARLIC GRANULATED PACKINGIN LB CART ON TOASTED GARLIC GRANULATED PACKINGIN LB CARTON TOASTED ONION CHOPPED PACKINGIN L B CARTON TOASTED ONION GRANULATED PACKINGIN LB CARTON FDA NO. THIS SHIPME NT CONTAINS NO WOODEN PACKING MATERIALS.,toasted garlic granulated packingin cart on toasted garlic granulated packingin toasted onion,71220,70320.0,-5.919802188873291,0.52987385,,"[""070320"", ""070310"", ""071090"", ""070420"", ""070390""]",True,True,hs_code_mismatch
82406e6bba31846f2de42452df18350c1502fde5d5338e6ecae889343910cac6,"PANCAKES TAIWANESE GREEN ONION PANCAKES TAIWANESE GREEN ONION PO#0128563297 @92408, U. S. A REEFER CONTAINER",pancakes taiwanese green onion pancakes taiwanese green onion u s a reefer,71220,70310.0,-10.57257080078125,0.57634234,,"[""070310"", ""070390"", ""070610"", ""071030"", ""081030""]",True,True,hs_code_mismatch
27b8145dbb900c17966904629b2eb4c0e75eb156ef89792b70775ecbdc8a5900,"CLOTHING SHIPPER WEIGHT LOAD AND COUNT. SAID THE INVOICE MEN PANTS WITH 1, 555 BOXES TOTAL BULTOS: 1, 555 UNIDADES: 22, 101. 00 LEEWRANGLER-NI0521-282 SEW INVOICE 000185OJF. ON BOARD 05/30/2021.",clothing said men pants with total bultos unidades leewrangler ni sew ojf,71220,100410.0,-11.359502792358398,0.7128625,,"[""100410"", ""100821"", ""100710"", ""120729"", ""120721""]",True,True,hs_code_mismatch
067bbea26c549d57f44cc351c4149a993a7862a2532932d824ca113e37446f23,TOASTED MINCED GARLIC 8-16 MESH 25MTS/1000CAR TONS 1000CARTONS ON 18 PALLETS THIS SHIPMENT CONTAINS NO SOLID WOOD PACKING MATERIALS,toasted minced garlic mesh car on this contains no solid wood packing,71220,70320.0,-10.451211929321287,0.57300705,,"[""070320"", ""090720"", ""090710"", ""070310"", ""071120""]",True,True,hs_code_mismatch
44cfd5e4c6b0ba3f618b3020091ce7444caf0bf29d30599e50b00fd8a8765b42,"CLOTHING SHIPPER WEIGHT LOAD AND COUNT. SAID THE INVOICE MEN PANT-SHORT AND WOMANS PANTS ANS SHORT 100% COTTON 1, 654 BOXES. TOTAL BOXES SHIPPED: 1, 654 TOTAL UNITS SHIPPED: 21, 355. LEEWRANGLER-NI0720-324 EL PASO INVOICE 022552OJF. ON BOARD 08/02/2020.",clothing said men pant short womans pants ans short cotton total shipped,71220,120721.0,-11.404218673706056,0.7408203,,"[""120721"", ""090210"", ""090230"", ""110100"", ""110430""]",True,True,hs_code_mismatch
525b3bfc5ebbc224fe6607bd3f322c2919ee79ca01c071c5efcc17f4b6578233,TAPIOCA STARCH TAPIOCA SHEET QUANGNAM S NO ODLES TAPIOCA FLAKE BLACK SESAME CRACKER W HITE SEAME CRACKER JACK FRUIT CHIPSMIXED F RUIT CHIPS -A- DRIED ONION WHITE PEPPER WDER TURMERIC POWDER FIVE SPICE POWDER STA R ANISEED COCO CARA MEL SYRUP STRAW BROOM SHRIMP CHIPS CRAB CHIPS,tapioca starch tapioca sheet quangnam s no odles tapioca flake black sesame,71220,110811.0,-10.051761627197266,0.49532127,,"[""110811"", ""110812"", ""110610"", ""100630"", ""110100""]",True,True,hs_code_mismatch
74b1a865c0d01267daffdc35ae234f813cf0ffdd30a0d15104b4803561ce1f10,"CLOTHING SHIPPER WEIGHT LOAD AND COUNT. SAID THE INVOICE MEN PANTS 100% COTTON WITH 1540 CARTONS. TOTAL BOXES SHIPPED: 1, 540 TOTAL UNITS SHIPPED: 21, 904. LEEWRANGLER-NI0720-325 LUW LEEWRANGLER-NI0720-326 MOW INVOICE 022558OJF-022566OJF. ON BOARD 07/31/2020.",clothing said men pants cotton with total shipped total units shipped leewrangler,71220,70390.0,-11.076382637023926,0.71360826,,"[""070390"", ""120729"", ""120721"", ""090220"", ""090210""]",True,True,hs_code_mismatch
7e85f61c1a2bb1a6d67dd4b1ffbdb984005f7f95c70ed6145842a011a2d45ff6,"PICKLED MUSHROOMS WITH CARROT AND ONION, PICKLED MUSHROOMS WITH ONION AND PEPPER.",pickled mushrooms with carrot onion pickled mushrooms with onion pepper,71220,70959.0,-7.816225051879883,0.5625931,,"[""070959"", ""071159"", ""070310"", ""070490"", ""070390""]",True,True,hs_code_mismatch
e49253cef9769f4c6de0c259e620669abe5ac00a101018e30a893b111cc8988c,"MEN PANTS SHIPPER WEIGHT LOAD AND COUNT. SAID THE INVOICE MEN PANTS WITH 1786CARTONS TOTAL BULTOS: 1, 786 TOTAL UNITS SHIPPED: 23, 538. 00 LEEWRANGLER-NI0121-034 LUW INVOICE 023689-023667OJF. ON BOARD 01/22/2021.",men pants said men pants with total bultos total units shipped leewrangler,71220,70390.0,-11.281822204589844,0.7598002,,"[""070390"", ""100829"", ""100821"", ""120729"", ""090931""]",True,True,hs_code_mismatch
353fff301bf29a036d8fe0a03f7a7e58119f2d8de0785dc6190a1d0edd2548b8,DRIED SPICES,dried spices,71220,90421.0,1.2726279497146606,0.46598005,,"[""090421"", ""071339"", ""070320"", ""091091"", ""070310""]",True,True,hs_code_mismatch
31480e4e46821438b4d0474fbcb166cbeaa18aee190a1fd9d39708b4c3a33583,TOASTED MINCED GARLIC,toasted minced garlic,71220,70320.0,-7.2473602294921875,0.39244956,,"[""070320"", ""070390"", ""071080"", ""070310"", ""071040""]",True,True,hs_code_mismatch
