shipment_id,goods_shipped,goods_shipped_query,hs_code_6_digit,predicted_hs_code,rerank_score,distance,match_rank,top_hs_codes,expected_in_index,is_semantic_outlier,semantic_outlier_reason
7c9ff9b56b0c6abc286de23f89bce2360ca50b9a5724d8c0700310c53fddd591,TOASTED GARLIC POWDER STD,toasted garlic powder std,71220,70320.0,-8.634686470031738,0.4816513,,"[""070320"", ""090812"", ""090720"", ""090922"", ""070310""]",True,True,hs_code_mismatch
95e5128a16f093071e8349218595cedb9badd694c2dc982607fa5072fec46901,ROASTED MINCED GARLIC ROASTED GARLIC GRANULAT 6406,roasted minced garlic roasted garlic granulat,71220,70320.0,-7.737226486206055,0.47108442,,"[""070320"", ""070410"", ""090710"", ""090720"", ""071040""]",True,True,hs_code_mismatch
136060ccd97c3d7ec4d249713af8b2cf0aac3f2aebc4d475aa80e2039b1af7a6,GARLIC POWDERGARLIC GRANULES IRRADIATED GARLI C MINCED IRRADIATED GARLIC GROUNDONION POWDER TOASTED ONION POWDER TOASTED ONION CHOPPED,garlic powdergarlic granules irradiated garli c minced irradiated garlic groundonion powder toasted,71220,90812.0,-7.638200759887695,0.58283335,,"[""090812"", ""090720"", ""090422"", ""070320"", ""091012""]",True,True,hs_code_mismatch
e5a8615a42a339af9d36d59fd1a37a7ad13f4b501cc305d91e71b815788e18d0,TOASTED MINCED GARLIC,toasted minced garlic,71220,70320.0,-7.2473602294921875,0.39244956,,"[""070320"", ""070390"", ""071080"", ""070310"", ""071040""]",True,True,hs_code_mismatch
be210d106b5c3753f72bb5a8fda251a97b0904e2bf355cb6d7938e65a9339653,"MEN PANTS SHIPPER WEIGHT LOAD AND COUNT. SAID THE INVOICE MEN PANTS WITH 1, 932CARTONS TOTAL BULTOS: 1, 932 TOTAL UNITS SHIPPED: 21, 897. 00 LEEWRANGLER-NI0121-032 LUW LEEWRANGLER-NI0121-033 MOW INVOICE 023659-023665OJF. ON BOARD 01/11/2021.",men pants said men pants with total bultos total units shipped leewrangler,71220,70390.0,-11.281822204589844,0.7598002,,"[""070390"", ""100829"", ""100821"", ""120729"", ""090931""]",True,True,hs_code_mismatch
ed56b2dde10a52622943b73d3e44e1fcad0679c2bafb0eb89b2dd29dd5410824,TOASTED GARLIC POWDER TOASTED GARLIC GRANULAT ERIALS,toasted garlic powder toasted garlic granulat erials,71220,70320.0,-7.37208366394043,0.5033177,,"[""070320"", ""090812"", ""090620"", ""090720"", ""070310""]",True,True,hs_code_mismatch
719861eb4ace98f5c35e9738deeec136c3b82712aa767412374c9f6e2b640b16,TOASTED MINCED GARLIC,toasted minced garlic,71220,70320.0,-7.2473602294921875,0.39244956,,"[""070320"", ""070390"", ""071080"", ""070310"", ""071040""]",True,True,hs_code_mismatch
62080c8ea8bb2253ad6f02b0d7e1355a9967867e68391baa0f5b7a9aad2542cc,DEHYDRATED WHITE ONION GRA NULES TOASTED HS C ODE: 071 22000 FREIGHT COLLECT,dehydrated white onion gra nules toasted hs c ode freight collect,71220,70310.0,-11.06011962890625,0.51741016,,"[""070310"", ""071090"", ""070390"", ""071080"", ""071040""]",True,True,hs_code_mismatch
cbd3e31ccbe0e6d83bf4070f3d7879b57554f23e6f3c7f1f279951a002a8d8ed,BOATS - 380 TARGA WGM 326,boats targa wgm,71220,71440.0,-10.403371810913086,0.6655278,,"[""071440"", ""080921"", ""071430"", ""120590"", ""100620""]",True,True,hs_code_mismatch
9e680bb378e0d28d7f027405cdd0f1e84905a2659c278e2672d3424fe56ca956,TOASTED GARLIC POWDER TOASTED GARLIC GRAIN,toasted garlic powder toasted garlic grain,71220,70320.0,-6.218854904174805,0.5080796,,"[""070320"", ""090812"", ""090620"", ""090720"", ""070310""]",True,True,hs_code_mismatch
85db7e70c75690c500a028487bab3ff0e1f6d133ab1c074f40ec31afd3a03143,TOASTED MINCED GARLIC 8-16 MESH,toasted minced garlic mesh,71220,70320.0,-8.981046676635742,0.45076227,,"[""070320"", ""070390"", ""071080"", ""070310"", ""071040""]",True,True,hs_code_mismatch
1439ddd4937a3b0a922ec33f31ae38d9dd50250b26637656b4abaa71b1c2bba3,CEBOLLA,cebolla,71220,120510.0,-10.64304542541504,0.7403075,,"[""120510"", ""070410"", ""071440"", ""071450"", ""090831""]",True,True,hs_code_mismatch
94adda43183dbb6fe3d99367ecb158dfda497b4b2bc2987ddc24f15b937f8066,1 X 40 CONTAINERS CONTAINING 1319 PACKAGES OF DEHYDRATED O NION STANDARD FLAKE,x containing packages dehydrated o nion standard flake,71220,110520.0,-6.980874061584473,0.55627984,,"[""110520"", ""110412"", ""081310"", ""110419"", ""090210""]",True,True,hs_code_mismatch
9ded67442c9aea73aed70fda7dc4ed44c4f5b5f87de893f6b2e377cdedd79767,GARLIC POWDER 25KGS,garlic powder,71220,70320.0,-1.3687034845352173,0.34429133,,"[""070320"", ""090812"", ""090720"", ""070410"", ""070310""]",True,True,hs_code_mismatch
3f30ec5eb9bd8de405a4935a1bb4d025f2d19d4c3c909160d9baf52fd8acdad8,FRIED ONION (FRY ONION) - MFG: TRUC NHI JOINT STOCK COMPANY - GIFT  100% NEW  25KG/UNK,fried onion fry onion mfg truc nhi joint stock company gift new,71220,70310.0,-10.514373779296877,0.65931475,,"[""070310"", ""070320"", ""070110"", ""081050"", ""070190""]",True,True,hs_code_mismatch
7a7c22706f799c1e37920b79898348018a4f857433b636a67382ff2fd44a72fb,1 X 40 CONTAINERS CONTAINING 1180 PACKAGES OF DEHYDRATED WHITEO NION MINCED,x containing packages dehydrated whiteo nion minced,71220,81310.0,-10.184656143188477,0.5863597,,"[""081310"", ""090210"", ""090220"", ""090230"", ""071332""]",True,True,hs_code_mismatch
6e6d02b4bf4585a699a933d46e6cff5b56e0a23f629b8ee4e4de2b111207169d,White Onion  brand: SANTRAM FOOD EXPORT  100g/bag  dried for use in spices  Sample for research and testing and not for consumption in the market  manufactured: 12/1/2024  expired: 12/1/2025  100% new,white onion brand santram food export dried use in spices sample research,71220,70310.0,-9.462858200073242,0.4610542,,"[""070310"", ""090421"", ""070320"", ""091091"", ""071339""]",True,True,hs_code_mismatch
99cceab9fd7f8c1883f172f6cce03ef36a887a32f622126eb245f36f66b89670,"CEBOLLA EN POLVOLULIN-FDESHIDRATADASENVASADA EN CAJA DE 25 KILOS CADA UNA, PARA CONSUMO HUMANO",cebolla polvolulin fdeshidratadasenvasada caja kilos cada una consumo humano,71220,100840.0,-11.30606174468994,0.59516007,,"[""100840"", ""071233"", ""121229"", ""071450"", ""071440""]",True,True,hs_code_mismatch
7325bc34416eb38587dce041cdabca1bab35c4a43062a9b26240706c79f712c1,CEBOLLA,cebolla,71220,120510.0,-10.64304542541504,0.7403075,,"[""120510"", ""070410"", ""071440"", ""071450"", ""090831""]",True,True,hs_code_mismatch
47d21e657b361d3fb823662b01df0aab6f6fc3f0e183835d5213c92b56214423,CEBOLLA EN POLVO,cebolla polvo,71220,80270.0,-11.270511627197266,0.7302345,,"[""080270"", ""071440"", ""070410"", ""071410"", ""100840""]",True,True,hs_code_mismatch
482aae9d4cffe710fc6a335b43d37b7bd348453491b64e3a8d9323686d3d1ec7,DO MDEMTE106635. Codigo UAP: 617. Pedido Tramite: 009/2020(3). Declaracion(1-3). SEGUNDA N,do mdemte codigo uap pedido tramite declaracion segunda n,71220,100840.0,-11.473825454711914,0.79864717,,"[""100840"", ""071440"", ""080262"", ""080261"", ""121292""]",True,True,hs_code_mismatch
880c921cade43571536bdc02c6632d9ae73aecc13f477590af2d4836eba32182,"DO,00030135 Pedido 4500929345 (C) D,I, 25302488 Codido, UAP No, 0334FACTURA No, 429335 DE FECHA  23-AGO-2021  , FIRMENIC",do pedido c d i codido uap no no fecha ago firmenic,71220,100840.0,-11.462128639221191,0.6569843,,"[""100840"", ""080440"", ""120300"", ""110813"", ""081310""]",True,True,hs_code_mismatch
da2182fac4af587c35a7196e03b2c891686cea355e2eefce6b0acefa26af78e5,"CEBOLLA ROJA EN POLVO, S/M, S/M, LOTE: 24J003OPR DATE OF MFG.: 03/10/2024; DATE OF EXP.:02/10/2025, USO: EN SAZONADORES EN POLVO, ONION POWDER RED, DESHIDRATADO (SECADO) INDUSTRIAL CON AIRE CALIENTE DENTRO DEL HORNO",cebolla roja polvo s m s m lote j opr date mfg,71220,80410.0,-11.42075252532959,0.6408437,,"[""080410"", ""100310"", ""120600"", ""100821"", ""100410""]",True,True,hs_code_mismatch
ea6ef0265a5d38e69d11b18609fa1e274ebd77795561a9b39efc8417d6f8d1cc,"CEBOLLA EN POLVO, BADIA, 8/2.75 OZ, REG. SANITARIO.M5300311E-NAPYMIF. INICIO 31/05/2021, F. VENCIMIENTO 31/05/2026, PARA CONSUMO HUMANO, FRASCOS CONTENIENDO 8/2.75 OZ  CADA UNO, CEBOLLA EN POLVO BADIA, REGISTRO SANITARIO N° 09451-2021",cebolla polvo badia oz reg sanitario m e napymif inicio f vencimiento,71220,100840.0,-11.413564682006836,0.70409656,,"[""100840"", ""071440"", ""120510"", ""120600"", ""080121""]",True,True,hs_code_mismatch
77980f186c823379a77f4fb00045dcefc3ba01665853cce50cbd9651707368a4,"CEBOLLA EN POLVO, BADIA, 8/2.75 OZ, PAQUETES CONTENIENDO 8/2.75 OZ CADA UNO, REG. SANITARIO. M5300311E-NAPYMI, F. INICIO 31/05/2021, F. VENCIMIENTO 31/05/2026, CEBOLLA EN POLVO BADIA, PARA CONSUMO HUMANO,CEBOLLA EN POLVO BADIA, CERTIFICADO DIGESA N° 09451-2021",cebolla polvo badia oz paquetes conteniendo oz cada uno reg sanitario m,71220,71350.0,-11.39004898071289,0.75231695,,"[""071350"", ""071440"", ""100840"", ""080121"", ""071410""]",True,True,hs_code_mismatch
5cb5adf57ffe712bc3edc532d3be0a42767fdb005323ee9940d034dc5e45b880,"DO:BUNI-107-23, PEDIDO ATL8779/23, DECLARACION 1 DE 3, REGISTRO DE IMPORTACION: REG-50051242-20230104N DEL 2023-04-04, V",do buni pedido atl declaracion registro importacion reg n del v,71220,71339.0,-11.503162384033203,0.7825495,,"[""071339"", ""080410"", ""090520"", ""080122"", ""080121""]",True,True,hs_code_mismatch
4628c7a7e8a37a681538e47fbf1cfff2334cd4048cbcbb41d435260c3825e1e7,"CEBOLLA EN POLVO ORGANICO BADIA 8/1.75 OZ, REGISTRO SANITARIO M5300320E, F.INICIO 10/09/2020 , F.VENCIMIENTO 10/09/2025, PARA CONSUMO HUMANO, PAQUETES CONTENIENDO 8 UNIDADES X 1.75 OZ CADA UNO, CEBOLLA EN POLVO ORGANICO BADIA, CERTIFICADO DIGESA NRO. 13387-2020",cebolla polvo organico badia oz registro sanitario m e f inicio f,71220,100840.0,-11.435985565185549,0.6338195,,"[""100840"", ""120300"", ""071440"", ""120510"", ""121130""]",True,True,hs_code_mismatch
7c7c913976c6b1f7645b27e23814ef500a8a0a32bc8c3525b180fc6ca5ab1e7b,"CEBOLLA EN POLVO, S/M, S/M, LOTE: 211115-0828, 211116-0829,400 CARTONES/ 10,000 KGS, FECHA PRODUCCION: 15, NOV,2021 / 16, NOV,2021, ONION POWDER, FECHA EXPIRACION: 15, NOV,2023 / 16, NOV,2023",cebolla polvo s m s m lote cartones fecha produccion nov nov,71220,120923.0,-11.423906326293944,0.6485195,,"[""120923"", ""100840"", ""080241"", ""071440"", ""070410""]",True,True,hs_code_mismatch
21525c85af2d1e407ba17aa4354a4a7322aa962713f09cc07f8d5876cc71267a,"Do: 13MDEBU07240462, Nro Pedido  Orden Compra:PO 10595  Producto Cebolla Polvo, Declaracion: 11 MERCANCIA NUEVA DE P",do mdebu nro pedido orden compra producto cebolla polvo declaracion mercancia nueva,71220,71440.0,-11.43248176574707,0.68190753,,"[""071440"", ""120300"", ""121299"", ""120710"", ""080121""]",True,True,hs_code_mismatch
db93d703f412cfb211bd6400772682569e135e433223d16bc41cabd1229fd238,DO 8250153-001 CODIGO  RESOLUCION OEA DECLARANTE: RESOLUCION 009264 DE 02-11-2023 DECLARACION(1-1) MERCANCIA NUEVA,do codigo resolucion oea declarante resolucion declaracion mercancia nueva,71220,80261.0,-11.45750617980957,0.75345075,,"[""080261"", ""071151"", ""071430"", ""071159"", ""081210""]",True,True,hs_code_mismatch
86c3dccce63cd687d925be78fac67f0ffc93baaa3603f64a11cbf45b881db737,"Do: 13BOGCT04220137, Nro Pedido  Orden Compra:PED 03-10759-1, Declaracion: 11 Codigo OEA: OE0104  MERCANCiA NUEVA Y",do bogct nro pedido orden compra ped declaracion codigo oea oe mercancia,71220,80251.0,-11.485745429992676,0.72587234,,"[""080251"", ""080111"", ""080261"", ""080280"", ""080121""]",True,True,hs_code_mismatch
73c0513b1cbf2bdcb0a09df475f28e33b4b440ff42a549a042caede3aa48ef54,DO BOGMMA141742. Usuario Apto: B00212. Pedido Tramite: 4500664032. Declaracion(1-1). MERCANCIA NUEVA. NOS ACOGEMOS AL CO,do bogmma usuario apto b pedido tramite declaracion mercancia nueva nos acogemos,71220,71440.0,-11.381647109985352,0.7071735,,"[""071440"", ""071334"", ""080940"", ""080440"", ""081210""]",True,True,hs_code_mismatch
a27ab4bad9f76075462af7c247b9294127e912360d63fd03278013b58bdcf7ed,DO BOGMMA158783. Usuario Apto: B00212. Pedido Tramite: 4500709412 4500708597 4500704602 4500707323 4500718615. Declaraci,do bogmma usuario apto b pedido tramite declaraci,71220,71440.0,-11.395647048950195,0.64414304,,"[""071440"", ""100840"", ""080940"", ""071334"", ""080111""]",True,True,hs_code_mismatch
393742826bee7991b92bcfa18c2640e479bcf786df9545044006be475bec51a0,CODIGO UTS B00163 DO 244412717 ORDEN COMPRA:4574393314 DECLARACION 1 DE 1 FACTURA(S) / FECHA(S): A 21234 DE 17/04/2024,codigo uts b do orden compra declaracion s fecha s a,71220,71350.0,-11.417789459228516,0.7013574,,"[""071350"", ""100840"", ""080810"", ""120810"", ""080280""]",True,True,hs_code_mismatch
4abff4d693d0707e6b7bc0a7ce532a128a12e870ac840cafa6023e278c875a6e,"DO 76203969011218. Declaracion(1-1). SAP 4503982719, VINVIMA-20-0070251 DEL: 2020-07-07, C",do declaracion sap vinvima del c,71220,80610.0,-11.3692045211792,0.72444975,,"[""080610"", ""071440"", ""071410"", ""080111"", ""080112""]",True,True,hs_code_mismatch
cd9a52a21cc6b38009aab5e2c2f75fe0bc42bc554bd38db338f5df015d6f27e4,DO 620210019 PEDIDO TRAMITE: COMPRA 13-2021 DECLARACION(18-30) MERCANCIA NUEVA  NOS ACOGEMOS AL DECRETO NuMERO 730 DE,do pedido tramite compra declaracion mercancia nueva nos acogemos al decreto numero,71220,80262.0,-11.421340942382812,0.7531501,,"[""080262"", ""080261"", ""080251"", ""080291"", ""080111""]",True,True,hs_code_mismatch
fb6fd22b1779ae36a109d3be60254f7d19aa1afa352565353c5f94640ffd2834,"DO 48220210116 ,Pedido IMP-1844 ,Formato 2 de 14 FACTURA(S)...22200019 08022022 IMPORTADOR CON CALIFICACION U.A.P CO",do pedido imp formato s importador calificacion u a p co,71220,100840.0,-11.477689743041992,0.76769525,,"[""100840"", ""120300"", ""080252"", ""080251"", ""080261""]",True,True,hs_code_mismatch
160495226eeebc05d00f7b4e6db086c7fae77d38519fd4375c4a782e85c5f15f,DO 02200200592. Pedido Tramite: 51118441. Declaracion(1-1). NOS ACOGEMOS AL DECRETO 730 DE,do pedido tramite declaracion nos acogemos al decreto,71220,71440.0,-11.403974533081056,0.66324234,,"[""071440"", ""080252"", ""080440"", ""080111"", ""080291""]",True,True,hs_code_mismatch
117c410cbb3a942f3367c8e7c6bbcba230adf201f50238fb11ff9e6e502d95d8,"DO,00038139 Pedido 625424 D,I, 30219280 CÃ³digo, No,B00237   FACTURA No, 400575 DE FECHA  18-OCT-2023  , Referencia  000",do pedido d i cã digo no b no fecha oct referencia,71220,71440.0,-11.319869995117188,0.726945,,"[""071440"", ""071350"", ""100840"", ""071410"", ""100850""]",True,True,hs_code_mismatch
32057fa379d8f297be2b1b5f5c488466446b5bbae3f835e1ab55c96763933b03,"CEBOLLA EN POLVO, BADIA, 6/18 OZ, REG. SANITARIO.M5300311E-NAPYMIF. INICIO 31/05/2021, F. VENCIMIENTO 31/05/2026, PARA CONSUMO HUMANO, FRASCOS CONTENIENDO 6/18 OZ  CADA UNO, CEBOLLA EN POLVO BADIA, REGISTRO SANITARIO N° 09451-2021",cebolla polvo badia oz reg sanitario m e napymif inicio f vencimiento,71220,100840.0,-11.413564682006836,0.70409656,,"[""100840"", ""071440"", ""120510"", ""120600"", ""080121""]",True,True,hs_code_mismatch
7af92fb92fe17937c1740c23973d68e7d22c68163b477b8b92c181d52b6e4fea,DO 2020480231 PEDIDO TRAMITE: I3389 DECLARACION(17-33) FACTURA: 20600301 FECHA: 2020-04-29,do pedido tramite i declaracion fecha,71220,120923.0,-11.342971801757812,0.7286466,,"[""120923"", ""071440"", ""080252"", ""100840"", ""071410""]",True,True,hs_code_mismatch
32030bdbe8a05eb8b8edd5c4668f3f9a8b235f4ddc081b675d234cd2492c57fc,"DO 0237925 ,Pedido MCOL1561 DESCARGUE DIRECTO ,Formato 1 de 3 Factura(s)...9010268128. 22/07/2025HORTALIZAS SECAS, INC",do pedido mcol descargue directo formato s hortalizas secas inc,71220,80261.0,-11.434751510620115,0.7204858,,"[""080261"", ""080262"", ""080251"", ""080111"", ""080121""]",True,True,hs_code_mismatch
eec0b82941d5cc687d88ef67bd036eadf31221af736875cf3fc52f8c5e85b931,"DO 2021070911 DECLARACION(1-1) NOS ACOGEMOS A LA LEY 49 DE MAYO1981 ARTICULO VIII DEL GATT. PARRAFO 2, PARRAFO 3 PRINCI",do declaracion nos acogemos a ley mayo articulo viii del gatt parrafo,71220,80840.0,-11.455440521240234,0.7840696,,"[""080840"", ""100840"", ""080940"", ""090831"", ""071430""]",True,True,hs_code_mismatch
2c4b5e91a405cbbe637c136479e75e9640a9774e1b303081125501f8aa413fd9,"DO 902211251-001 DECLARACION(4-6) ARANCEL 15% DE ACUERDO CON DECRETO NuMERO 1881 DE 2021, MINISTERIO DE COMERCIO, INDUST",do declaracion arancel acuerdo decreto numero ministerio comercio indust,71220,90111.0,-11.449177742004396,0.73908544,,"[""090111"", ""080251"", ""120300"", ""100821"", ""080121""]",True,True,hs_code_mismatch
431b840cb233b2ff577645e319532211217ec538b4eef10c2c2a272ea9c125a9,"CEBOLLA DESHIDRATADA, 16 CAJAS, IT.1.-",cebolla deshidratada cajas it,71220,80111.0,-11.05654239654541,0.65915537,,"[""080111"", ""071450"", ""121292"", ""071410"", ""121293""]",True,True,hs_code_mismatch
d9934b18fe62969e356a969db8e5b2305176913e259ce6456a835c21bfe8e6d9,"DO BUN-25019 BUN-133-25 PEDIDO SP DECLARACION 4 DE 7 FACTURA: NTQFX250122009, FECHA: 19-02-2025, NOS ACOGEMOS A DECRETO",do bun bun pedido sp declaracion ntqfx fecha nos acogemos a decreto,71220,90111.0,-11.289453506469728,0.6374736,,"[""090111"", ""080252"", ""080251"", ""071022"", ""080121""]",True,True,hs_code_mismatch
80ecf1b769b96a42748b792b6e97ce64d2f322bd5206748be3e5d33cd5084dc9,DO 01231617. Operador economico: OE0266. Declaracion(1-3). MERCANCIA NUEVA. PEDIDO: 51651424. ADJUNTAMOS REGISTRO DE IMP,do operador economico oe declaracion mercancia nueva pedido adjuntamos registro imp,71220,80251.0,-11.505891799926758,0.7839297,,"[""080251"", ""080261"", ""081210"", ""081290"", ""080121""]",True,True,hs_code_mismatch
0029e83eb69963d2dcf963d1cb4336b07f48fa18aad0f0dc2cbe58e805f163ba,DO BOGMAE260333. Usuario Aduanero con tramite Simplificado: B00212. Pedido Tramite: 4500958754. Declaracion(1-1). NOS AC,do bogmae usuario aduanero tramite simplificado b pedido tramite declaracion nos ac,71220,71440.0,-11.42973804473877,0.73649853,,"[""071440"", ""080940"", ""071334"", ""080111"", ""121292""]",True,True,hs_code_mismatch
814bed442c9fbcc7810325821d315621e863858a09a27e19244d9ab4f27f5db3,ЛУК СУШЕНЫЙ,лук сушеный,71220,110710.0,-3.551278829574585,0.71560097,,"[""110710"", ""100860"", ""091012"", ""081120"", ""100810""]",True,True,hs_code_mismatch
3e6d7f760c828f4031e02bcee22b36bde28fca213cadf07b2c673123394437c1,DO MDEMTE164972. Usuario Aduanero con tramite Simplificado: B00103. Pedido Tramite: 008/2021(19). Declaracion(1-1). PIRM,do mdemte usuario aduanero tramite simplificado b pedido tramite declaracion pirm,71220,80252.0,-11.285772323608398,0.76660335,,"[""080252"", ""080251"", ""071440"", ""071334"", ""121292""]",True,True,hs_code_mismatch
1ca0707f188f80c1d31ecf84d483369b161c1d665445140d41f0c2d2eb8db81a,DO 2108551 CODIGO USUARIO APTO: B00163; PEDIDO TRAMITE: 4565268376 4565159363 DECLARACION(2-6) IMPORTACION CON TRATAMIEN,do codigo usuario apto b pedido tramite declaracion importacion tratamien,71220,71440.0,-11.442355155944824,0.7377824,,"[""071440"", ""071159"", ""100840"", ""071334"", ""080940""]",True,True,hs_code_mismatch
5a98d491b5aa6c9eb0501d8ed876844ebd4467918262892c843d8fdb13d976e6,DO 052022040522 PEDIDO TRAMITE: 124761 DECLARACION(5-14) FACTURA: 899702 FECHA: 2021-12-22 CANT (30) CAJAS ITEM NUMBER:,do pedido tramite declaracion fecha cant cajas number,71220,120923.0,-11.39904499053955,0.7762295,,"[""120923"", ""100840"", ""090111"", ""100821"", ""110813""]",True,True,hs_code_mismatch
afc9b5a46b405e1d7b9fbbcc7c880a9efa4fb308d8e65c1538abd7762f64b9e3,"DO,00004991 Pedido 611882 D,I, 28563493 Codido, No,B00237   FACTURA No, 377555 DE FECHA  03-FEB-2023  , Referencia  0005",do pedido d i codido no b no fecha feb referencia,71220,120190.0,-11.469407081604004,0.7089391,,"[""120190"", ""100840"", ""071350"", ""071410"", ""090831""]",True,True,hs_code_mismatch
5861d5bc89163f555beb1ecc34de1457271eadbbf13af51915eed582c04fd003,"Do: 13MDEMD0320362, Nro Pedido / Orden Compra:DTA /CEBOLLA /12383 PARCIAL 2, Declaración:",do mdemd nro pedido orden compra dta cebolla parcial declaración,71220,90421.0,-11.442971229553224,0.74809337,,"[""090421"", ""120510"", ""071440"", ""120300"", ""080111""]",True,True,hs_code_mismatch
50a88a758b5de91d682d359cc00679a7b7b58a1b8d56f04e71aa818c92977aaa,DO 2408444 CODIGO / RESOLUCION USUARIO TRAMITE SIMPLIFICADO (UTS): B00103 PEDIDO TRAMITE: 005/2024 (5) DECLARACION(1-6),do codigo resolucion usuario tramite simplificado uts b pedido tramite declaracion,71220,100840.0,-11.385129928588867,0.78601706,,"[""100840"", ""071440"", ""071334"", ""121292"", ""071159""]",True,True,hs_code_mismatch
065d8e7fbdac40310c67a9b8d9fc43f64688a9f03376ad220d4d9c9482b6f4b7,"DO,00006586 Pedido IMP2020041 D,I, 22914937 Códido, UAP No, 753   FACTURA No, 789468 DE FE",do pedido imp d i códido uap no no fe,71220,110813.0,-11.472599029541016,0.7221054,,"[""110813"", ""100840"", ""080252"", ""080440"", ""110520""]",True,True,hs_code_mismatch
d963f1ecf987be6f8b2c9ba34eb542ee08377461892784dafb25fd01a17c6ec6,"DO:BUNI-401-25, PEDIDO ALT-10404, DECLARACION 2 DE 6, REGISTRO DE IMPORTACION MODIFICADO NO:REG-50114503-20250626N.M01 D",do buni pedido alt declaracion registro importacion modificado no reg n m,71220,80262.0,-11.50743293762207,0.7613448,,"[""080262"", ""080261"", ""080121"", ""090520"", ""080122""]",True,True,hs_code_mismatch
